id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
fL4SL6v4/,fL4SL6v492,92,84,Attempt missed. Karim Benzema (Real Madrid) right footed shot from the left side of the six yard box misses to the right.,1,,2,Real Madrid,Granada,karim benzema,,,,9,2,0,10,1,0,1,0
2F9BHC4F/,2F9BHC4F18,18,18,"Goal!  Real Madrid 1, FC Sevilla 0. Karim Benzema (Real Madrid) right footed shot from very close range to the centre of the goal.",1,,1,Real Madrid,Sevilla,karim benzema,,,,5,1,1,13,1,0,1,0
4G7Ww0Hn/,4G7Ww0Hn3,3,6,"Goal!  Real Madrid 1, Barcelona 0. Karim Benzema (Real Madrid) right footed shot from very close range to the centre of the goal. Assisted by Morata with a cross.",1,12,1,Real Madrid,Barcelona,karim benzema,morata,,,5,1,1,13,1,2,1,0
WjRDjw1h/,WjRDjw1h23,23,24,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Mesut Ozil.,1,12,2,Real Madrid,Celta Vigo,karim benzema,mesut ozil,,,5,1,0,3,1,1,1,0
WjRDjw1h/,WjRDjw1h34,34,32,Attempt saved. Karim Benzema (Real Madrid) header from the centre of the box is saved in the centre of the goal. Assisted by Mesut Ozil with a cross.,1,12,2,Real Madrid,Celta Vigo,karim benzema,mesut ozil,,,5,1,0,3,3,2,1,0
WjRDjw1h/,WjRDjw1h51,51,40,Attempt missed. Karim Benzema (Real Madrid) right footed shot from the left side of the box misses to the right following a corner.,1,,2,Real Madrid,Celta Vigo,karim benzema,,,,9,2,0,9,1,0,3,0
WjRDjw1h/,WjRDjw1h61,61,54,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the left side of the box is saved in the centre of the goal. Assisted by Mesut Ozil.,1,12,2,Real Madrid,Celta Vigo,karim benzema,mesut ozil,,,5,1,0,9,1,1,1,0
Ae5j4dVi/,Ae5j4dVi100,100,90,"Goal!  Real Madrid 5, Mallorca 2. Karim Benzema (Real Madrid) left footed shot from very close range to the centre of the goal. Assisted by Gonzalo HiguaA­n.",1,12,1,Real Madrid,Mallorca,karim benzema,gonzalo higuain,,,5,1,1,13,2,1,1,0
hCd5H658/,hCd5H65814,14,14,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is close, but misses to the left. Assisted by Xabi Alonso.",1,12,1,Real Madrid,Levante,karim benzema,xabi alonso,,,8,2,0,15,1,1,1,0
hCd5H658/,hCd5H65825,25,26,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from outside the box is blocked.,1,,1,Real Madrid,Levante,karim benzema,,,,2,3,0,15,2,0,1,0
hCd5H658/,hCd5H65829,29,29,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from the centre of the box is blocked. Assisted by KakA¡.,1,12,1,Real Madrid,Levante,karim benzema,kaka,,,2,3,0,3,2,1,1,0
hCd5H658/,hCd5H65855,55,49,Attempt saved. Karim Benzema (Real Madrid) header from the centre of the box is saved in the bottom right corner. Assisted by Alvaro Arbeloa with a cross.,1,12,1,Real Madrid,Levante,karim benzema,alvaro arbeloa,,,4,1,0,3,3,2,1,0
hCd5H658/,hCd5H65871,71,63,"Attempt missed. Karim Benzema (Real Madrid) left footed shot from the left side of the six yard box is close, but misses to the left. Assisted by Cristiano Ronaldo following a fast break.",1,12,1,Real Madrid,Levante,karim benzema,cristiano ronaldo,,,8,2,0,10,2,1,1,1
hCd5H658/,hCd5H65879,79,71,Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is too high. Assisted by Gonzalo HiguaA­n following a fast break.,1,12,1,Real Madrid,Levante,karim benzema,gonzalo higuain,,,10,2,0,15,1,1,1,1
SUAmUqkE/,SUAmUqkE50,50,54,Attempt saved. Karim Benzema (Real Madrid) left footed shot from the right side of the box is saved in the bottom right corner.,1,,2,Real Madrid,Athletic Bilbao,karim benzema,,,,4,1,0,11,2,0,1,0
Qo8uIwdJ/,Qo8uIwdJ57,57,54,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the right side of the box is saved in the bottom left corner. Assisted by JosA© CallejA³n with a through ball.,1,12,1,Real Madrid,Real Betis,karim benzema,jose callejon,,,3,1,0,11,1,4,1,0
Qo8uIwdJ/,Qo8uIwdJ64,64,57,"Goal!  Real Madrid 2, Real Betis 0. Karim Benzema (Real Madrid) left footed shot from the left side of the box to the bottom left corner. Assisted by Cristiano Ronaldo with a through ball following a fast break.",1,12,1,Real Madrid,Real Betis,karim benzema,cristiano ronaldo,,,3,1,1,9,2,4,1,1
bDoMUGuP/,bDoMUGuP57,57,41,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Angel Di MarA­a.,1,12,2,Real Madrid,Atletico Madrid,karim benzema,angel di maria,,,4,1,0,11,1,1,1,0
bDoMUGuP/,bDoMUGuP100,100,86,Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is high and wide to the right. Assisted by Raphael Varane.,1,12,2,Real Madrid,Atletico Madrid,karim benzema,raphael varane,,,6,2,0,15,1,1,1,0
z17NBdjp/,z17NBdjp38,38,37,Attempt saved. Karim Benzema (Real Madrid) right footed shot from outside the box is saved in the bottom left corner. Assisted by KakA¡.,1,12,1,Real Madrid,Real Valladolid,karim benzema,kaka,,,3,1,0,15,1,1,1,0
z17NBdjp/,z17NBdjp60,60,54,Attempt saved. Karim Benzema (Real Madrid) left footed shot from the left side of the box is saved in the bottom left corner. Assisted by KakA¡ with a through ball.,1,12,1,Real Madrid,Real Valladolid,karim benzema,kaka,,,3,1,0,9,2,4,1,0
z17NBdjp/,z17NBdjp79,79,70,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from the left side of the box is blocked.,1,,1,Real Madrid,Real Valladolid,karim benzema,,,,2,3,0,9,1,0,1,0
0xxzxg4k/,0xxzxg4k47,47,45,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from the centre of the box is blocked. Assisted by Raul Albiol.,1,12,1,Real Madrid,Malaga,karim benzema,raul albiol,,,2,3,0,3,2,1,1,0
0xxzxg4k/,0xxzxg4k49,49,45,"Goal!  Real Madrid 4, MA¡laga 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the centre of the goal. Assisted by Cristiano Ronaldo.",1,12,1,Real Madrid,Malaga,karim benzema,cristiano ronaldo,,,5,1,1,3,1,1,1,0
0xxzxg4k/,0xxzxg4k60,60,50,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from the left side of the box is blocked.,1,,1,Real Madrid,Malaga,karim benzema,,,,2,3,0,9,1,0,1,0
0xxzxg4k/,0xxzxg4k74,74,66,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Nacho with a cross.,1,12,1,Real Madrid,Malaga,karim benzema,nacho,,,5,1,0,3,1,2,1,0
dUz5OZZk/,dUz5OZZk92,92,79,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from the centre of the box is blocked. Assisted by Cristiano Ronaldo with a cross.,1,12,2,Real Madrid,Espanyol,karim benzema,cristiano ronaldo,,,2,3,0,3,2,2,1,0
OvBe2kIf/,OvBe2kIf36,36,38,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from a difficult angle on the left is blocked.,1,,1,Real Madrid,Osasuna,karim benzema,,,,2,3,0,7,2,0,1,0
OvBe2kIf/,OvBe2kIf87,87,69,"Goal!  Real Madrid 3, Osasuna 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Mesut Ozil.",1,12,1,Real Madrid,Osasuna,karim benzema,mesut ozil,,,3,1,1,3,1,1,1,0
OvBe2kIf/,OvBe2kIf106,106,80,"Attempt missed. Karim Benzema (Real Madrid) left footed shot from the right side of the box is close, but misses to the left. Assisted by Ricardo Carvalho with a headed pass following a corner.",1,12,1,Real Madrid,Osasuna,karim benzema,ricardo carvalho,,,8,2,0,11,2,3,3,0
OvBe2kIf/,OvBe2kIf113,113,85,Attempt saved. Karim Benzema (Real Madrid) left footed shot from the right side of the box is saved in the centre of the goal. Assisted by Alvaro Arbeloa.,1,12,1,Real Madrid,Osasuna,karim benzema,alvaro arbeloa,,,5,1,0,11,2,1,1,0
Sr2UfS8C/,Sr2UfS8C24,24,24,Attempt missed. Karim Benzema (Real Madrid) right footed shot from the centre of the box is high and wide to the right. Assisted by Mesut Ozil.,1,12,1,Real Madrid,Real Betis,karim benzema,mesut ozil,,,6,2,0,3,1,1,1,0
Sr2UfS8C/,Sr2UfS8C25,25,26,"Goal!  Real Madrid 1, Real Betis 1. Karim Benzema (Real Madrid) left footed shot from the left side of the box to the bottom right corner. Assisted by Isco with a through ball.",1,12,1,Real Madrid,Real Betis,karim benzema,isco,,,4,1,1,9,2,4,1,0
Sr2UfS8C/,Sr2UfS8C62,62,52,Attempt missed. Karim Benzema (Real Madrid) right footed shot from the right side of the six yard box is too high. Assisted by Cristiano Ronaldo.,1,12,1,Real Madrid,Real Betis,karim benzema,cristiano ronaldo,,,10,2,0,12,1,1,1,0
Sr2UfS8C/,Sr2UfS8C68,68,59,Attempt saved. Karim Benzema (Real Madrid) header from the centre of the box is saved in the bottom right corner. Assisted by Casemiro with a cross.,1,12,1,Real Madrid,Real Betis,karim benzema,casemiro,,,4,1,0,3,3,2,1,0
OdMVA8Zj/,OdMVA8Zj2,2,4,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from the centre of the box is close, but misses to the right. Assisted by Angel Di MarA­a with a through ball.",1,12,2,Real Madrid,Granada,karim benzema,angel di maria,,,9,2,0,3,1,4,1,0
OdMVA8Zj/,OdMVA8Zj5,5,10,"Goal!  Granada CF 0, Real Madrid 1. Karim Benzema (Real Madrid) left footed shot from the centre of the box to the bottom left corner. Assisted by Cristiano Ronaldo.",1,12,2,Real Madrid,Granada,karim benzema,cristiano ronaldo,,,3,1,1,3,2,1,1,0
OdMVA8Zj/,OdMVA8Zj67,67,68,Attempt missed. Karim Benzema (Real Madrid) left footed shot from the left side of the box misses to the left. Assisted by Isco.,1,12,2,Real Madrid,Granada,karim benzema,isco,,,8,2,0,9,2,1,1,0
OdMVA8Zj/,OdMVA8Zj95,95,87,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from outside the box is blocked. Assisted by Cristiano Ronaldo.,1,12,2,Real Madrid,Granada,karim benzema,cristiano ronaldo,,,2,3,0,15,1,1,1,0
QDtwe6xN/,QDtwe6xN53,53,41,Attempt missed. Karim Benzema (Real Madrid) header from the centre of the box is just a bit too high. Assisted by Angel Di MarA­a with a cross following a fast break.,1,12,1,Real Madrid,Athletic Bilbao,karim benzema,angel di maria,,,1,2,0,3,3,2,1,1
QDtwe6xN/,QDtwe6xN54,54,43,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from the right side of the box is blocked. Assisted by Alvaro Arbeloa.,1,12,1,Real Madrid,Athletic Bilbao,karim benzema,alvaro arbeloa,,,2,3,0,11,1,1,1,0
QDtwe6xN/,QDtwe6xN72,72,54,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from outside the box is blocked. Assisted by Isco.,1,12,1,Real Madrid,Athletic Bilbao,karim benzema,isco,,,2,3,0,15,1,1,1,0
naBs60L4/,naBs60L413,13,12,Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is just a bit too high. Assisted by Daniel Carvajal.,1,12,2,Real Madrid,Villarreal,karim benzema,daniel carvajal,,,1,2,0,15,1,1,1,0
naBs60L4/,naBs60L476,76,56,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is close, but misses to the left. Assisted by Isco.",1,12,2,Real Madrid,Villarreal,karim benzema,isco,,,8,2,0,15,1,1,1,0
naBs60L4/,naBs60L486,86,64,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the right side of the box is saved in the bottom left corner. Assisted by Cristiano Ronaldo.,1,12,2,Real Madrid,Villarreal,karim benzema,cristiano ronaldo,,,3,1,0,11,1,1,1,0
8SvPIw5A/,8SvPIw5A50,50,41,Attempt saved. Karim Benzema (Real Madrid) left footed shot from the centre of the box is saved in the bottom left corner. Assisted by Daniel Carvajal with a cross.,1,12,1,Real Madrid,Getafe,karim benzema,daniel carvajal,,,3,1,0,3,2,2,1,0
8SvPIw5A/,8SvPIw5A59,59,47,Attempt missed. Karim Benzema (Real Madrid) right footed shot from a difficult angle on the right is high and wide to the left.,1,,1,Real Madrid,Getafe,karim benzema,,,,6,2,0,8,1,0,1,0
8SvPIw5A/,8SvPIw5A60,60,47,Attempt saved. Karim Benzema (Real Madrid) left footed shot from the centre of the box is saved in the bottom right corner. Assisted by Cristiano Ronaldo.,1,12,1,Real Madrid,Getafe,karim benzema,cristiano ronaldo,,,4,1,0,3,2,1,1,0
8SvPIw5A/,8SvPIw5A93,93,73,Attempt missed. Karim Benzema (Real Madrid) header from very close range is just a bit too high. Assisted by Alvaro Arbeloa with a cross.,1,12,1,Real Madrid,Getafe,karim benzema,alvaro arbeloa,,,1,2,0,13,3,2,1,0
8SvPIw5A/,8SvPIw5A98,98,78,"Attempt missed. Karim Benzema (Real Madrid) header from very close range is close, but misses to the left. Assisted by Daniel Carvajal with a cross.",1,12,1,Real Madrid,Getafe,karim benzema,daniel carvajal,,,8,2,0,13,3,2,1,0
YkU2Uz4M/,YkU2Uz4M71,71,65,Attempt missed. Karim Benzema (Real Madrid) right footed shot from the left side of the box misses to the right.,1,,2,Real Madrid,Elche,karim benzema,,,,9,2,0,9,1,0,1,0
YkU2Uz4M/,YkU2Uz4M104,104,90,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the left side of the box is saved in the top centre of the goal. Assisted by Cristiano Ronaldo.,1,12,2,Real Madrid,Elche,karim benzema,cristiano ronaldo,,,11,1,0,9,1,1,1,0
6s7AQR2l/,6s7AQR2l21,21,23,Attempt saved. Karim Benzema (Real Madrid) header from the centre of the box is saved in the bottom left corner. Assisted by Angel Di MarA­a with a cross.,1,12,1,Real Madrid,Atletico Madrid,karim benzema,angel di maria,,,3,1,0,3,3,2,1,0
6s7AQR2l/,6s7AQR2l26,26,27,"Attempt missed. Karim Benzema (Real Madrid) header from the centre of the box is close, but misses to the left. Assisted by Angel Di MarA­a with a cross.",1,12,1,Real Madrid,Atletico Madrid,karim benzema,angel di maria,,,8,2,0,3,3,2,1,0
6s7AQR2l/,6s7AQR2l119,119,90,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from the centre of the box is blocked. Assisted by Sami Khedira.,1,12,1,Real Madrid,Atletico Madrid,karim benzema,sami khedira,,,2,3,0,3,2,1,1,0
zyzdxP10/,zyzdxP1022,22,16,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from the left side of the box is blocked. Assisted by Isco.,1,12,2,Real Madrid,Levante,karim benzema,isco,,,2,3,0,9,2,1,1,0
zyzdxP10/,zyzdxP1094,94,70,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Cristiano Ronaldo.,1,12,2,Real Madrid,Levante,karim benzema,cristiano ronaldo,,,5,1,0,3,1,1,1,0
MRhH0apI/,MRhH0apI76,76,72,Karim Benzema (Real Madrid) hits the bar with a right footed shot from outside the box. Assisted by Luka Modric.,1,12,2,Real Madrid,Barcelona,karim benzema,luka modric,,,7,4,0,15,1,1,1,0
nyyOdjqp/,nyyOdjqp59,59,53,"Goal!  Real Madrid 4, FC Sevilla 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Gareth Bale following a fast break.",1,12,1,Real Madrid,Sevilla,karim benzema,gareth bale,,,4,1,1,3,1,1,1,1
nyyOdjqp/,nyyOdjqp97,97,80,"Goal!  Real Madrid 7, FC Sevilla 3. Karim Benzema (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by Marcelo with a cross.",1,12,1,Real Madrid,Sevilla,karim benzema,marcelo,,,3,1,1,3,3,2,1,0
jTgA8mrd/,jTgA8mrd32,32,31,"Goal!  Rayo Vallecano 0, Real Madrid 2. Karim Benzema (Real Madrid) header from the centre of the box to the bottom left corner. Assisted by Gareth Bale with a cross.",1,12,2,Real Madrid,Rayo Vallecano,karim benzema,gareth bale,,,3,1,1,3,3,2,1,0
vTWs5Zh1/,vTWs5Zh115,15,13,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from the left side of the box is blocked. Assisted by Luka Modric.,1,12,1,Real Madrid,Real Sociedad,karim benzema,luka modric,,,2,3,0,9,1,1,1,0
vTWs5Zh1/,vTWs5Zh117,17,18,"Goal!  Real Madrid 2, Real Sociedad 0. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Cristiano Ronaldo.",1,12,1,Real Madrid,Real Sociedad,karim benzema,cristiano ronaldo,,,4,1,1,3,1,1,1,0
vTWs5Zh1/,vTWs5Zh184,84,82,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is close, but misses to the left. Assisted by Isco.",1,12,1,Real Madrid,Real Sociedad,karim benzema,isco,,,8,2,0,15,1,1,1,0
IwfTGWiD/,IwfTGWiD6,6,6,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the left side of the box is saved in the bottom right corner.,1,,2,Real Madrid,Almeria,karim benzema,,,,4,1,0,9,1,0,1,0
IwfTGWiD/,IwfTGWiD28,28,24,"Attempt missed. Karim Benzema (Real Madrid) header from the centre of the box is close, but misses to the right. Assisted by Asier Illarramendi with a cross.",1,12,2,Real Madrid,Almeria,karim benzema,asier illarramendi,,,9,2,0,3,3,2,1,0
IwfTGWiD/,IwfTGWiD34,34,32,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the left side of the box is saved in the centre of the goal. Assisted by Isco.,1,12,2,Real Madrid,Almeria,karim benzema,isco,,,5,1,0,9,1,1,1,0
IwfTGWiD/,IwfTGWiD61,61,61,"Goal!  AlmerA­a 0, Real Madrid 2. Karim Benzema (Real Madrid) left footed shot from outside the box to the bottom left corner. Assisted by JesA©.",1,12,2,Real Madrid,Almeria,karim benzema,jese,,,3,1,1,15,2,1,1,0
v7NAT9yJ/,v7NAT9yJ16,16,13,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from the right side of the six yard box is close, but misses to the right. Assisted by Angel Di MarA­a with a cross.",1,12,1,Real Madrid,Real Valladolid,karim benzema,angel di maria,,,9,2,0,12,1,2,1,0
v7NAT9yJ/,v7NAT9yJ27,27,28,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is close, but misses to the right. Assisted by Marcelo.",1,12,1,Real Madrid,Real Valladolid,karim benzema,marcelo,,,9,2,0,15,1,1,1,0
v7NAT9yJ/,v7NAT9yJ33,33,36,"Goal!  Real Madrid 2, Real Valladolid 0. Karim Benzema (Real Madrid) header from the centre of the box to the bottom right corner. Assisted by Gareth Bale with a through ball.",1,12,1,Real Madrid,Real Valladolid,karim benzema,gareth bale,,,4,1,1,3,3,4,1,0
v7NAT9yJ/,v7NAT9yJ54,54,62,"Attempt missed. Karim Benzema (Real Madrid) left footed shot from the centre of the box is close, but misses to the right. Assisted by Daniel Carvajal with a cross.",1,12,1,Real Madrid,Real Valladolid,karim benzema,daniel carvajal,,,9,2,0,3,2,2,1,0
CYvz1Ndi/,CYvz1Ndi60,60,56,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from the centre of the box is close, but misses to the left. Assisted by Cristiano Ronaldo.",1,12,2,Real Madrid,Valencia,karim benzema,cristiano ronaldo,,,8,2,0,3,1,1,1,0
lY8HD0tc/,lY8HD0tc8,8,14,Attempt blocked. Karim Benzema (Real Madrid) left footed shot from the left side of the box is blocked. Assisted by Cristiano Ronaldo with a through ball.,1,12,1,Real Madrid,Celta Vigo,karim benzema,cristiano ronaldo,,,2,3,0,9,2,4,1,0
lY8HD0tc/,lY8HD0tc18,18,24,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from the centre of the box is blocked. Assisted by Cristiano Ronaldo.,1,12,1,Real Madrid,Celta Vigo,karim benzema,cristiano ronaldo,,,2,3,0,3,1,1,1,0
lY8HD0tc/,lY8HD0tc66,66,57,Attempt missed. Karim Benzema (Real Madrid) header from the centre of the box is too high. Assisted by Angel Di MarA­a with a cross.,1,12,1,Real Madrid,Celta Vigo,karim benzema,angel di maria,,,10,2,0,3,3,2,1,0
lY8HD0tc/,lY8HD0tc81,81,67,"Goal!  Real Madrid 1, Celta de Vigo 0. Karim Benzema (Real Madrid) right footed shot from very close range to the top right corner. Assisted by JesA©.",1,12,1,Real Madrid,Celta Vigo,karim benzema,jese,,,13,1,1,13,1,1,1,0
MoqH1fm2/,MoqH1fm28,8,7,Attempt missed. Karim Benzema (Real Madrid) left footed shot from the centre of the box misses to the left. Assisted by Angel Di MarA­a with a cross.,1,12,2,Real Madrid,Espanyol,karim benzema,angel di maria,,,8,2,0,3,2,2,1,0
MoqH1fm2/,MoqH1fm253,53,42,Attempt missed. Karim Benzema (Real Madrid) header from the centre of the box misses to the left. Assisted by Gareth Bale with a cross.,1,12,2,Real Madrid,Espanyol,karim benzema,gareth bale,,,8,2,0,3,3,2,1,0
MoqH1fm2/,MoqH1fm262,62,52,Attempt blocked. Karim Benzema (Real Madrid) right footed shot from a difficult angle on the right is blocked. Assisted by Gareth Bale.,1,12,2,Real Madrid,Espanyol,karim benzema,gareth bale,,,2,3,0,8,1,1,1,0
MoqH1fm2/,MoqH1fm2110,110,89,Attempt saved. Karim Benzema (Real Madrid) left footed shot from the centre of the box is saved in the centre of the goal. Assisted by Angel Di MarA­a with a through ball.,1,12,2,Real Madrid,Espanyol,karim benzema,angel di maria,,,5,1,0,3,2,4,1,0
fim0OHfF/,fim0OHfF51,51,45,"Goal!  Real Betis 0, Real Madrid 3. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Luka Modric.",1,12,2,Real Madrid,Real Betis,karim benzema,luka modric,,,3,1,1,3,1,1,1,0
fim0OHfF/,fim0OHfF71,71,61,Attempt saved. Karim Benzema (Real Madrid) right footed shot from outside the box is saved in the top right corner. Assisted by Angel Di MarA­a.,1,12,2,Real Madrid,Real Betis,karim benzema,angel di maria,,,13,1,0,15,1,1,1,0
fim0OHfF/,fim0OHfF79,79,67,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from outside the box is close, but misses to the left. Assisted by Gareth Bale following a fast break.",1,12,2,Real Madrid,Real Betis,karim benzema,gareth bale,,,8,2,0,15,1,1,1,1
4rlAJS8m/,4rlAJS8m23,23,23,Attempt missed. Karim Benzema (Real Madrid) right footed shot from the right side of the box misses to the right. Assisted by Marcelo with a cross.,1,12,1,Real Madrid,Granada,karim benzema,marcelo,,,9,2,0,11,1,2,1,0
4rlAJS8m/,4rlAJS8m85,85,74,"Goal!  Real Madrid 2, Granada CF 0. Karim Benzema (Real Madrid) left footed shot from the centre of the box to the bottom left corner. Assisted by Marcelo.",1,12,1,Real Madrid,Granada,karim benzema,marcelo,,,3,1,1,3,2,1,1,0
fX2hW5hg/,fX2hW5hg50,50,54,Attempt saved. Karim Benzema (Real Madrid) left footed shot from the left side of the box is saved in the bottom left corner.,1,,2,Real Madrid,Athletic Bilbao,karim benzema,,,,3,1,0,9,2,0,1,0
Qu3xSBI4/,Qu3xSBI414,14,25,"Goal!  Real Madrid 2, Villarreal 0. Karim Benzema (Real Madrid) right footed shot from the right side of the six yard box to the bottom right corner. Assisted by Gareth Bale with a cross.",1,12,1,Real Madrid,Villarreal,karim benzema,gareth bale,,,4,1,1,12,1,2,1,0
Qu3xSBI4/,Qu3xSBI464,64,76,"Goal!  Real Madrid 4, Villarreal 2. Karim Benzema (Real Madrid) right footed shot from outside the box to the bottom left corner. Assisted by JesA© following a fast break.",1,12,1,Real Madrid,Villarreal,karim benzema,jese,,,3,1,1,15,1,1,1,1
bN8Bvk2A/,bN8Bvk2A23,23,27,"Goal!  Getafe 0, Real Madrid 2. Karim Benzema (Real Madrid) right footed shot from the centre of the box to the centre of the goal. Assisted by Angel Di MarA­a with a cross following a fast break.",1,12,2,Real Madrid,Getafe,karim benzema,angel di maria,,,5,1,1,3,1,2,1,1
A5pNZaGr/,A5pNZaGr2,2,3,Attempt saved. Karim Benzema (Real Madrid) right footed shot from outside the box is saved in the bottom left corner. Assisted by Angel Di MarA­a.,1,12,1,Real Madrid,Elche,karim benzema,angel di maria,,,3,1,0,15,1,1,1,0
A5pNZaGr/,A5pNZaGr42,42,42,Attempt saved. Karim Benzema (Real Madrid) right footed shot from outside the box is saved in the bottom left corner.,1,,1,Real Madrid,Elche,karim benzema,,,,3,1,0,15,1,0,1,0
dzO3nw0l/,dzO3nw0l4,4,3,"Goal!  AtlA©tico de Madrid 0, Real Madrid 1. Karim Benzema (Real Madrid) left footed shot from very close range to the bottom left corner. Assisted by Angel Di MarA­a with a cross following a corner.",1,12,2,Real Madrid,Atletico Madrid,karim benzema,angel di maria,,,3,1,1,13,2,2,3,0
dzO3nw0l/,dzO3nw0l17,17,23,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the right side of the box is saved in the centre of the goal. Assisted by Angel Di MarA­a.,1,12,2,Real Madrid,Atletico Madrid,karim benzema,angel di maria,,,5,1,0,11,1,1,1,0
dzO3nw0l/,dzO3nw0l56,56,62,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from the centre of the box is close, but misses to the right. Assisted by Luka Modric with a cross.",1,12,2,Real Madrid,Atletico Madrid,karim benzema,luka modric,,,9,2,0,3,1,2,1,0
jJbrbza0/,jJbrbza018,18,22,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Gareth Bale with a through ball.,1,12,1,Real Madrid,Levante,karim benzema,gareth bale,,,5,1,0,3,1,4,1,0
jJbrbza0/,jJbrbza042,42,45,Attempt saved. Karim Benzema (Real Madrid) header from the centre of the box is saved in the bottom left corner. Assisted by Marcelo with a cross.,1,12,1,Real Madrid,Levante,karim benzema,marcelo,,,3,1,0,3,3,2,1,0
jJbrbza0/,jJbrbza059,59,57,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the left side of the box is saved in the top centre of the goal. Assisted by Angel Di MarA­a.,1,12,1,Real Madrid,Levante,karim benzema,angel di maria,,,11,1,0,9,1,1,1,0
jJbrbza0/,jJbrbza091,91,74,Attempt saved. Karim Benzema (Real Madrid) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Angel Di MarA­a with a cross.,1,12,1,Real Madrid,Levante,karim benzema,angel di maria,,,5,1,0,3,1,2,1,0
jJbrbza0/,jJbrbza092,92,74,Attempt saved. Karim Benzema (Real Madrid) right footed shot from very close range is saved in the centre of the goal.,1,,1,Real Madrid,Levante,karim benzema,,,,5,1,0,13,1,0,1,0
StRC9O3T/,StRC9O3T4,4,5,"Attempt missed. Karim Benzema (Real Madrid) left footed shot from the right side of the box is close, but misses to the right. Assisted by Gareth Bale.",1,12,1,Real Madrid,Barcelona,karim benzema,gareth bale,,,9,2,0,11,2,1,1,0
StRC9O3T/,StRC9O3T6,6,12,Attempt saved. Karim Benzema (Real Madrid) right footed shot from outside the box is saved in the centre of the goal. Assisted by Gareth Bale.,1,12,1,Real Madrid,Barcelona,karim benzema,gareth bale,,,5,1,0,15,1,1,1,0
StRC9O3T/,StRC9O3T7,7,12,Attempt missed. Karim Benzema (Real Madrid) left footed shot from the centre of the box is too high. Assisted by Angel Di MarA­a.,1,12,1,Real Madrid,Barcelona,karim benzema,angel di maria,,,10,2,0,3,2,1,1,0
StRC9O3T/,StRC9O3T17,17,20,"Goal!  Real Madrid 1, Barcelona 1. Karim Benzema (Real Madrid) header from the centre of the box to the bottom right corner. Assisted by Angel Di MarA­a with a cross.",1,12,1,Real Madrid,Barcelona,karim benzema,angel di maria,,,4,1,1,3,3,2,1,0
